ErrorID,ErrorCode,StationID,PointID,Severity,Description,OccurredAt,ResolvedAt,ResolvedBy,IsActive
1019,"ERR-01019",31,180,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-15T22:27:39.3645313","2025-02-16T13:27:39.3645313",19,0
1020,"ERR-01020",31,181,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-02-26T22:27:39.3645313","2025-02-27T14:27:39.3645313",20,0
1021,"ERR-01021",9,182,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-09T22:27:39.3645313","2025-03-10T15:27:39.3645313",21,0
1022,"ERR-01022",9,183,"High","Mat ket noi voi bo dieu khien cong sac","2025-03-20T22:27:39.3645313","2025-03-21T16:27:39.3645313",22,0
1023,"ERR-01023",9,184,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-31T22:27:39.3645313","2025-04-01T17:27:39.3645313",23,0
1024,"ERR-01024",29,185,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-11T22:27:39.3645313","2025-04-12T18:27:39.3645313",24,0
1025,"ERR-01025",29,186,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-22T22:27:39.3645313","2025-04-23T19:27:39.3645313",25,0
1026,"ERR-01026",29,187,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-05-03T22:27:39.3645313",,,1
1027,"ERR-01027",27,188,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-14T22:27:39.3645313","2025-05-15T21:27:39.3645313",27,0
1028,"ERR-01028",27,189,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-25T22:27:39.3645313","2025-05-26T22:27:39.3645313",28,0
1029,"ERR-01029",27,190,"High","Mat ket noi voi bo dieu khien cong sac","2025-06-05T22:27:39.3645313","2025-06-06T23:27:39.3645313",29,0
1030,"ERR-01030",25,191,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-16T22:27:39.3645313","2025-06-18T00:27:39.3645313",30,0
1031,"ERR-01031",25,192,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-27T22:27:39.3645313","2025-06-29T01:27:39.3645313",31,0
1032,"ERR-01032",25,193,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-08T22:27:39.3645313","2025-07-10T02:27:39.3645313",32,0
1033,"ERR-01033",22,194,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-19T22:27:39.3645313","2025-07-21T03:27:39.3645313",33,0
1034,"ERR-01034",22,195,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-30T22:27:39.3645313","2025-08-01T04:27:39.3645313",34,0
1035,"ERR-01035",22,196,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-10T22:27:39.3645313",,,1
1036,"ERR-01036",19,197,"High","Mat ket noi voi bo dieu khien cong sac","2025-08-21T22:27:39.3645313","2025-08-23T06:27:39.3645313",36,0
1037,"ERR-01037",19,198,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-09-01T22:27:39.3645313","2025-09-03T07:27:39.3645313",9,0
1038,"ERR-01038",19,199,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-12T22:27:39.3645313","2025-09-14T08:27:39.3645313",10,0
1039,"ERR-01039",20,200,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-23T22:27:39.3645313","2025-09-25T09:27:39.3645313",11,0
1040,"ERR-01040",20,201,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-04T22:27:39.3645313","2025-10-06T10:27:39.3645313",12,0
1041,"ERR-01041",20,202,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-15T22:27:39.3645313","2025-10-17T11:27:39.3645313",13,0
1042,"ERR-01042",15,203,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-26T22:27:39.3645313","2025-10-28T12:27:39.3645313",14,0
1043,"ERR-01043",15,204,"High","Mat ket noi voi bo dieu khien cong sac","2025-11-06T22:27:39.3645313","2025-11-08T13:27:39.3645313",15,0
1044,"ERR-01044",15,205,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-17T22:27:39.3645313",,,1
1045,"ERR-01045",13,206,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-28T22:27:39.3645313","2025-11-30T15:27:39.3645313",17,0
1046,"ERR-01046",13,207,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-09T22:27:39.3645313","2025-12-11T16:27:39.3645313",18,0
1047,"ERR-01047",13,208,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-20T22:27:39.3645313","2025-12-22T17:27:39.3645313",19,0
1048,"ERR-01048",11,209,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-31T22:27:39.3645313","2026-01-02T18:27:39.3645313",20,0
1049,"ERR-01049",11,210,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-11T22:27:39.3645313","2026-01-13T19:27:39.3645313",21,0
1050,"ERR-01050",11,211,"High","Mat ket noi voi bo dieu khien cong sac","2026-01-22T22:27:39.3645313","2026-01-24T20:27:39.3645313",22,0
1051,"ERR-01051",7,212,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-02T22:27:39.3645313","2026-02-04T21:27:39.3645313",23,0
1052,"ERR-01052",7,213,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-13T22:27:39.3645313","2026-02-15T22:27:39.3645313",24,0
1053,"ERR-01053",7,214,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-02-24T22:27:39.3645313",,,1
1054,"ERR-01054",4,215,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-03-07T22:27:39.3645313","2026-03-10T00:27:39.3645313",26,0
1055,"ERR-01055",4,216,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-18T22:27:39.3645313","2026-03-21T01:27:39.3645313",27,0
1056,"ERR-01056",4,217,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-29T22:27:39.3645313","2026-03-30T02:27:39.3645313",28,0
1057,"ERR-01057",2,218,"High","Mat ket noi voi bo dieu khien cong sac","2026-04-09T22:27:39.3645313","2026-04-10T03:27:39.3645313",29,0
1058,"ERR-01058",2,219,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-20T22:27:39.3645313","2026-04-21T04:27:39.3645313",30,0
1059,"ERR-01059",2,220,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-01T22:27:39.3645313","2026-05-02T05:27:39.3645313",31,0
1060,"ERR-01060",8,221,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-12T22:27:39.3645313","2026-05-13T06:27:39.3645313",32,0
1061,"ERR-01061",8,222,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-23T22:27:39.3645313","2026-05-24T07:27:39.3645313",33,0
1062,"ERR-01062",8,223,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-03T22:27:39.3645313",,,1
1063,"ERR-01063",8,224,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-14T22:27:39.3645313","2024-06-15T09:27:39.3645313",35,0
1064,"ERR-01064",8,225,"High","Mat ket noi voi bo dieu khien cong sac","2024-06-25T22:27:39.3645313","2024-06-26T10:27:39.3645313",36,0
1065,"ERR-01065",17,226,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-06T22:27:39.3645313","2024-07-07T11:27:39.3645313",9,0
1066,"ERR-01066",17,227,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-17T22:27:39.3645313","2024-07-18T12:27:39.3645313",10,0
1067,"ERR-01067",17,228,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-28T22:27:39.3645313","2024-07-29T13:27:39.3645313",11,0
1068,"ERR-01068",17,229,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-08-08T22:27:39.3645313","2024-08-09T14:27:39.3645313",12,0
1069,"ERR-01069",17,230,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-19T22:27:39.3645313","2024-08-20T15:27:39.3645313",13,0
1070,"ERR-01070",28,231,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-30T22:27:39.3645313","2024-08-31T16:27:39.3645313",14,0
1071,"ERR-01071",28,232,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-09-10T22:27:39.3645313",,,1
1072,"ERR-01072",28,233,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-21T22:27:39.3645313","2024-09-22T18:27:39.3645313",16,0
1073,"ERR-01073",28,234,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-02T22:27:39.3645313","2024-10-03T19:27:39.3645313",17,0
1074,"ERR-01074",28,235,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-10-13T22:27:39.3645313","2024-10-14T20:27:39.3645313",18,0
1075,"ERR-01075",38,236,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-24T22:27:39.3645313","2024-10-25T21:27:39.3645313",19,0
1076,"ERR-01076",38,237,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-04T22:27:39.3645313","2024-11-05T22:27:39.3645313",20,0
1077,"ERR-01077",38,238,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-15T22:27:39.3645313","2024-11-16T23:27:39.3645313",21,0
1078,"ERR-01078",38,239,"High","Mat ket noi voi bo dieu khien cong sac","2024-11-26T22:27:39.3645313","2024-11-28T00:27:39.3645313",22,0
1079,"ERR-01079",38,240,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-07T22:27:39.3645313","2024-12-09T01:27:39.3645313",23,0
1080,"ERR-01080",48,241,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-18T22:27:39.3645313",,,1
1081,"ERR-01081",48,242,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-29T22:27:39.3645313","2024-12-31T03:27:39.3645313",25,0
1082,"ERR-01082",48,243,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-09T22:27:39.3645313","2025-01-11T04:27:39.3645313",26,0
1083,"ERR-01083",48,244,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-20T22:27:39.3645313","2025-01-22T05:27:39.3645313",27,0
1084,"ERR-01084",48,245,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-31T22:27:39.3645313","2025-02-02T06:27:39.3645313",28,0
1085,"ERR-01085",53,246,"High","Mat ket noi voi bo dieu khien cong sac","2025-02-11T22:27:39.3645313","2025-02-13T07:27:39.3645313",29,0
1086,"ERR-01086",53,247,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-22T22:27:39.3645313","2025-02-24T08:27:39.3645313",30,0
1087,"ERR-01087",53,248,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-05T22:27:39.3645313","2025-03-07T09:27:39.3645313",31,0
1088,"ERR-01088",53,249,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-03-16T22:27:39.3645313","2025-03-18T10:27:39.3645313",32,0
1089,"ERR-01089",53,250,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-27T22:27:39.3645313",,,1
1090,"ERR-01090",59,251,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-07T22:27:39.3645313","2025-04-09T12:27:39.3645313",34,0
1091,"ERR-01091",59,252,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-18T22:27:39.3645313","2025-04-20T13:27:39.3645313",35,0
1092,"ERR-01092",59,253,"High","Mat ket noi voi bo dieu khien cong sac","2025-04-29T22:27:39.3645313","2025-05-01T14:27:39.3645313",36,0
1093,"ERR-01093",59,254,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-10T22:27:39.3645313","2025-05-12T15:27:39.3645313",9,0
1094,"ERR-01094",59,255,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-21T22:27:39.3645313","2025-05-23T16:27:39.3645313",10,0
1095,"ERR-01095",68,256,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-01T22:27:39.3645313","2025-06-03T17:27:39.3645313",11,0
1096,"ERR-01096",68,257,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-12T22:27:39.3645313","2025-06-14T18:27:39.3645313",12,0
1097,"ERR-01097",68,258,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-23T22:27:39.3645313","2025-06-25T19:27:39.3645313",13,0
1098,"ERR-01098",68,259,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-04T22:27:39.3645313",,,1
1099,"ERR-01099",68,260,"High","Mat ket noi voi bo dieu khien cong sac","2025-07-15T22:27:39.3645313","2025-07-17T21:27:39.3645313",15,0
1100,"ERR-01100",74,261,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-26T22:27:39.3645313","2025-07-28T22:27:39.3645313",16,0
1101,"ERR-01101",74,262,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-06T22:27:39.3645313","2025-08-08T23:27:39.3645313",17,0
1102,"ERR-01102",74,263,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-17T22:27:39.3645313","2025-08-20T00:27:39.3645313",18,0
1103,"ERR-01103",74,264,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-28T22:27:39.3645313","2025-08-31T01:27:39.3645313",19,0
1104,"ERR-01104",74,265,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-08T22:27:39.3645313","2025-09-09T02:27:39.3645313",20,0
1105,"ERR-01105",80,266,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-09-19T22:27:39.3645313","2025-09-20T03:27:39.3645313",21,0
1106,"ERR-01106",80,267,"High","Mat ket noi voi bo dieu khien cong sac","2025-09-30T22:27:39.3645313","2025-10-01T04:27:39.3645313",22,0
1107,"ERR-01107",80,268,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-11T22:27:39.3645313",,,1
1108,"ERR-01108",80,269,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-22T22:27:39.3645313","2025-10-23T06:27:39.3645313",24,0
1109,"ERR-01109",80,270,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-02T22:27:39.3645313","2025-11-03T07:27:39.3645313",25,0
1110,"ERR-01110",89,271,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-13T22:27:39.3645313","2025-11-14T08:27:39.3645313",26,0
1111,"ERR-01111",89,272,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-24T22:27:39.3645313","2025-11-25T09:27:39.3645313",27,0
1112,"ERR-01112",89,273,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-05T22:27:39.3645313","2025-12-06T10:27:39.3645313",28,0
1113,"ERR-01113",89,274,"High","Mat ket noi voi bo dieu khien cong sac","2025-12-16T22:27:39.3645313","2025-12-17T11:27:39.3645313",29,0
1114,"ERR-01114",89,275,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-27T22:27:39.3645313","2025-12-28T12:27:39.3645313",30,0
1115,"ERR-01115",98,276,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-07T22:27:39.3645313","2026-01-08T13:27:39.3645313",31,0
1116,"ERR-01116",98,277,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-01-18T22:27:39.3645313",,,1
1117,"ERR-01117",98,278,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-29T22:27:39.3645313","2026-01-30T15:27:39.3645313",33,0
1118,"ERR-01118",98,279,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-09T22:27:39.3645313","2026-02-10T16:27:39.3645313",34,0
1119,"ERR-01119",98,280,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-02-20T22:27:39.3645313","2026-02-21T17:27:39.3645313",35,0
1120,"ERR-01120",1,1,"High","Mat ket noi voi bo dieu khien cong sac","2026-03-03T22:27:39.3645313","2026-03-04T18:27:39.3645313",36,0
1121,"ERR-01121",1,2,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-14T22:27:39.3645313","2026-03-15T19:27:39.3645313",9,0
1122,"ERR-01122",3,3,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-03-25T22:27:39.3645313","2026-03-26T20:27:39.3645313",10,0
1123,"ERR-01123",3,4,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-05T22:27:39.3645313","2026-04-06T21:27:39.3645313",11,0
1124,"ERR-01124",5,5,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-16T22:27:39.3645313","2026-04-17T22:27:39.3645313",12,0
1125,"ERR-01125",5,6,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-27T22:27:39.3645313",,,1
1126,"ERR-01126",6,7,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-08T22:27:39.3645313","2026-05-10T00:27:39.3645313",14,0
1127,"ERR-01127",6,8,"High","Mat ket noi voi bo dieu khien cong sac","2026-05-19T22:27:39.3645313","2026-05-21T01:27:39.3645313",15,0
1128,"ERR-01128",10,9,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-30T22:27:39.3645313","2026-06-01T02:27:39.3645313",16,0
1129,"ERR-01129",10,10,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-10T22:27:39.3645313","2024-06-12T03:27:39.3645313",17,0
1130,"ERR-01130",12,11,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-21T22:27:39.3645313","2024-06-23T04:27:39.3645313",18,0
1131,"ERR-01131",12,12,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-02T22:27:39.3645313","2024-07-04T05:27:39.3645313",19,0
1132,"ERR-01132",14,13,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-13T22:27:39.3645313","2024-07-15T06:27:39.3645313",20,0
1133,"ERR-01133",14,14,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-24T22:27:39.3645313","2024-07-26T07:27:39.3645313",21,0
1134,"ERR-01134",16,15,"High","Mat ket noi voi bo dieu khien cong sac","2024-08-04T22:27:39.3645313",,,1
1135,"ERR-01135",16,16,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-15T22:27:39.3645313","2024-08-17T09:27:39.3645313",23,0
1136,"ERR-01136",18,17,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-26T22:27:39.3645313","2024-08-28T10:27:39.3645313",24,0
1137,"ERR-01137",18,18,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-09-06T22:27:39.3645313","2024-09-08T11:27:39.3645313",25,0
1138,"ERR-01138",21,19,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-17T22:27:39.3645313","2024-09-19T12:27:39.3645313",26,0
1139,"ERR-01139",21,20,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-09-28T22:27:39.3645313","2024-09-30T13:27:39.3645313",27,0
1140,"ERR-01140",23,21,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-10-09T22:27:39.3645313","2024-10-11T14:27:39.3645313",28,0
1141,"ERR-01141",23,22,"High","Mat ket noi voi bo dieu khien cong sac","2024-10-20T22:27:39.3645313","2024-10-22T15:27:39.3645313",29,0
1142,"ERR-01142",24,23,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-31T22:27:39.3645313","2024-11-02T16:27:39.3645313",30,0
1143,"ERR-01143",24,24,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-11T22:27:39.3645313",,,1
1144,"ERR-01144",26,25,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-22T22:27:39.3645313","2024-11-24T18:27:39.3645313",32,0
1145,"ERR-01145",26,26,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-03T22:27:39.3645313","2024-12-05T19:27:39.3645313",33,0
1146,"ERR-01146",30,27,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-14T22:27:39.3645313","2024-12-16T20:27:39.3645313",34,0
1147,"ERR-01147",30,28,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-25T22:27:39.3645313","2024-12-27T21:27:39.3645313",35,0
1148,"ERR-01148",32,29,"High","Mat ket noi voi bo dieu khien cong sac","2025-01-05T22:27:39.3645313","2025-01-07T22:27:39.3645313",36,0
1149,"ERR-01149",32,30,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-16T22:27:39.3645313","2025-01-18T23:27:39.3645313",9,0
1150,"ERR-01150",34,31,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-27T22:27:39.3645313","2025-01-30T00:27:39.3645313",10,0
1151,"ERR-01151",34,32,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-07T22:27:39.3645313","2025-02-10T01:27:39.3645313",11,0
1152,"ERR-01152",35,33,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-18T22:27:39.3645313",,,1
1153,"ERR-01153",35,34,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-01T22:27:39.3645313","2025-03-02T03:27:39.3645313",13,0
1154,"ERR-01154",37,35,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-12T22:27:39.3645313","2025-03-13T04:27:39.3645313",14,0
1155,"ERR-01155",37,36,"High","Mat ket noi voi bo dieu khien cong sac","2025-03-23T22:27:39.3645313","2025-03-24T05:27:39.3645313",15,0
1156,"ERR-01156",39,37,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-04-03T22:27:39.3645313","2025-04-04T06:27:39.3645313",16,0
1157,"ERR-01157",39,38,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-14T22:27:39.3645313","2025-04-15T07:27:39.3645313",17,0
1158,"ERR-01158",42,39,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-04-25T22:27:39.3645313","2025-04-26T08:27:39.3645313",18,0
1159,"ERR-01159",42,40,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-06T22:27:39.3645313","2025-05-07T09:27:39.3645313",19,0
