"ErrorID","ErrorCode","StationID","PointID","Severity","Description","OccurredAt","ResolvedAt","ResolvedBy","IsActive"
"998","ERR-00998","47","159","Low","Can hieu chuan lai cam bien trang thai dau sac","6/29/2024 10:27:39 PM","7/1/2024 4:27:39 PM","26","False"
"999","ERR-00999","47","160","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/10/2024 10:27:39 PM","","","True"
"1000","ERR-01000","45","161","Low","Can hieu chuan lai cam bien trang thai dau sac","7/21/2024 10:27:39 PM","7/23/2024 6:27:39 PM","28","False"
"1001","ERR-01001","45","162","High","Mat ket noi voi bo dieu khien cong sac","8/1/2024 10:27:39 PM","8/3/2024 7:27:39 PM","29","False"
"1002","ERR-01002","45","163","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/12/2024 10:27:39 PM","8/14/2024 8:27:39 PM","30","False"
"1003","ERR-01003","43","164","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","8/23/2024 10:27:39 PM","8/25/2024 9:27:39 PM","31","False"
"1004","ERR-01004","43","165","Low","Can hieu chuan lai cam bien trang thai dau sac","9/3/2024 10:27:39 PM","9/5/2024 10:27:39 PM","32","False"
"1005","ERR-01005","43","166","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/14/2024 10:27:39 PM","9/16/2024 11:27:39 PM","33","False"
"1006","ERR-01006","40","167","Low","Can hieu chuan lai cam bien trang thai dau sac","9/25/2024 10:27:39 PM","9/28/2024 12:27:39 AM","34","False"
"1007","ERR-01007","40","168","Low","Can hieu chuan lai cam bien trang thai dau sac","10/6/2024 10:27:39 PM","10/9/2024 1:27:39 AM","35","False"
"1008","ERR-01008","40","169","High","Mat ket noi voi bo dieu khien cong sac","10/17/2024 10:27:39 PM","","","True"
"1009","ERR-01009","41","170","Low","Can hieu chuan lai cam bien trang thai dau sac","10/28/2024 10:27:39 PM","10/29/2024 3:27:39 AM","9","False"
"1010","ERR-01010","41","171","Low","Can hieu chuan lai cam bien trang thai dau sac","11/8/2024 10:27:39 PM","11/9/2024 4:27:39 AM","10","False"
"1011","ERR-01011","41","172","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/19/2024 10:27:39 PM","11/20/2024 5:27:39 AM","11","False"
"1012","ERR-01012","36","173","Low","Can hieu chuan lai cam bien trang thai dau sac","11/30/2024 10:27:39 PM","12/1/2024 6:27:39 AM","12","False"
"1013","ERR-01013","36","174","Low","Can hieu chuan lai cam bien trang thai dau sac","12/11/2024 10:27:39 PM","12/12/2024 7:27:39 AM","13","False"
"1014","ERR-01014","36","175","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/22/2024 10:27:39 PM","12/23/2024 8:27:39 AM","14","False"
"1015","ERR-01015","33","176","High","Mat ket noi voi bo dieu khien cong sac","1/2/2025 10:27:39 PM","1/3/2025 9:27:39 AM","15","False"
"1016","ERR-01016","33","177","Low","Can hieu chuan lai cam bien trang thai dau sac","1/13/2025 10:27:39 PM","1/14/2025 10:27:39 AM","16","False"
"1017","ERR-01017","33","178","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/24/2025 10:27:39 PM","","","True"
"1018","ERR-01018","31","179","Low","Can hieu chuan lai cam bien trang thai dau sac","2/4/2025 10:27:39 PM","2/5/2025 12:27:39 PM","18","False"
"1019","ERR-01019","31","180","Low","Can hieu chuan lai cam bien trang thai dau sac","2/15/2025 10:27:39 PM","2/16/2025 1:27:39 PM","19","False"
"1020","ERR-01020","31","181","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2/26/2025 10:27:39 PM","2/27/2025 2:27:39 PM","20","False"
"1021","ERR-01021","9","182","Low","Can hieu chuan lai cam bien trang thai dau sac","3/9/2025 10:27:39 PM","3/10/2025 3:27:39 PM","21","False"
"1022","ERR-01022","9","183","High","Mat ket noi voi bo dieu khien cong sac","3/20/2025 10:27:39 PM","3/21/2025 4:27:39 PM","22","False"
"1023","ERR-01023","9","184","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/31/2025 10:27:39 PM","4/1/2025 5:27:39 PM","23","False"
"1024","ERR-01024","29","185","Low","Can hieu chuan lai cam bien trang thai dau sac","4/11/2025 10:27:39 PM","4/12/2025 6:27:39 PM","24","False"
"1025","ERR-01025","29","186","Low","Can hieu chuan lai cam bien trang thai dau sac","4/22/2025 10:27:39 PM","4/23/2025 7:27:39 PM","25","False"
"1026","ERR-01026","29","187","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/3/2025 10:27:39 PM","","","True"
"1027","ERR-01027","27","188","Low","Can hieu chuan lai cam bien trang thai dau sac","5/14/2025 10:27:39 PM","5/15/2025 9:27:39 PM","27","False"
"1028","ERR-01028","27","189","Low","Can hieu chuan lai cam bien trang thai dau sac","5/25/2025 10:27:39 PM","5/26/2025 10:27:39 PM","28","False"
"1029","ERR-01029","27","190","High","Mat ket noi voi bo dieu khien cong sac","6/5/2025 10:27:39 PM","6/6/2025 11:27:39 PM","29","False"
"1030","ERR-01030","25","191","Low","Can hieu chuan lai cam bien trang thai dau sac","6/16/2025 10:27:39 PM","6/18/2025 12:27:39 AM","30","False"
"1031","ERR-01031","25","192","Low","Can hieu chuan lai cam bien trang thai dau sac","6/27/2025 10:27:39 PM","6/29/2025 1:27:39 AM","31","False"
"1032","ERR-01032","25","193","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/8/2025 10:27:39 PM","7/10/2025 2:27:39 AM","32","False"
"1033","ERR-01033","22","194","Low","Can hieu chuan lai cam bien trang thai dau sac","7/19/2025 10:27:39 PM","7/21/2025 3:27:39 AM","33","False"
"1034","ERR-01034","22","195","Low","Can hieu chuan lai cam bien trang thai dau sac","7/30/2025 10:27:39 PM","8/1/2025 4:27:39 AM","34","False"
"1035","ERR-01035","22","196","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/10/2025 10:27:39 PM","","","True"
"1036","ERR-01036","19","197","High","Mat ket noi voi bo dieu khien cong sac","8/21/2025 10:27:39 PM","8/23/2025 6:27:39 AM","36","False"
"1037","ERR-01037","19","198","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","9/1/2025 10:27:39 PM","9/3/2025 7:27:39 AM","9","False"
"1038","ERR-01038","19","199","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/12/2025 10:27:39 PM","9/14/2025 8:27:39 AM","10","False"
"1039","ERR-01039","20","200","Low","Can hieu chuan lai cam bien trang thai dau sac","9/23/2025 10:27:39 PM","9/25/2025 9:27:39 AM","11","False"
"1040","ERR-01040","20","201","Low","Can hieu chuan lai cam bien trang thai dau sac","10/4/2025 10:27:39 PM","10/6/2025 10:27:39 AM","12","False"
"1041","ERR-01041","20","202","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/15/2025 10:27:39 PM","10/17/2025 11:27:39 AM","13","False"
"1042","ERR-01042","15","203","Low","Can hieu chuan lai cam bien trang thai dau sac","10/26/2025 10:27:39 PM","10/28/2025 12:27:39 PM","14","False"
"1043","ERR-01043","15","204","High","Mat ket noi voi bo dieu khien cong sac","11/6/2025 10:27:39 PM","11/8/2025 1:27:39 PM","15","False"
"1044","ERR-01044","15","205","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/17/2025 10:27:39 PM","","","True"
"1045","ERR-01045","13","206","Low","Can hieu chuan lai cam bien trang thai dau sac","11/28/2025 10:27:39 PM","11/30/2025 3:27:39 PM","17","False"
"1046","ERR-01046","13","207","Low","Can hieu chuan lai cam bien trang thai dau sac","12/9/2025 10:27:39 PM","12/11/2025 4:27:39 PM","18","False"
"1047","ERR-01047","13","208","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/20/2025 10:27:39 PM","12/22/2025 5:27:39 PM","19","False"
"1048","ERR-01048","11","209","Low","Can hieu chuan lai cam bien trang thai dau sac","12/31/2025 10:27:39 PM","1/2/2026 6:27:39 PM","20","False"
"1049","ERR-01049","11","210","Low","Can hieu chuan lai cam bien trang thai dau sac","1/11/2026 10:27:39 PM","1/13/2026 7:27:39 PM","21","False"
"1050","ERR-01050","11","211","High","Mat ket noi voi bo dieu khien cong sac","1/22/2026 10:27:39 PM","1/24/2026 8:27:39 PM","22","False"
"1051","ERR-01051","7","212","Low","Can hieu chuan lai cam bien trang thai dau sac","2/2/2026 10:27:39 PM","2/4/2026 9:27:39 PM","23","False"
"1052","ERR-01052","7","213","Low","Can hieu chuan lai cam bien trang thai dau sac","2/13/2026 10:27:39 PM","2/15/2026 10:27:39 PM","24","False"
"1053","ERR-01053","7","214","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/24/2026 10:27:39 PM","","","True"
"1054","ERR-01054","4","215","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","3/7/2026 10:27:39 PM","3/10/2026 12:27:39 AM","26","False"
"1055","ERR-01055","4","216","Low","Can hieu chuan lai cam bien trang thai dau sac","3/18/2026 10:27:39 PM","3/21/2026 1:27:39 AM","27","False"
"1056","ERR-01056","4","217","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/29/2026 10:27:39 PM","3/30/2026 2:27:39 AM","28","False"
"1057","ERR-01057","2","218","High","Mat ket noi voi bo dieu khien cong sac","4/9/2026 10:27:39 PM","4/10/2026 3:27:39 AM","29","False"
"1058","ERR-01058","2","219","Low","Can hieu chuan lai cam bien trang thai dau sac","4/20/2026 10:27:39 PM","4/21/2026 4:27:39 AM","30","False"
"1059","ERR-01059","2","220","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/1/2026 10:27:39 PM","5/2/2026 5:27:39 AM","31","False"
"1060","ERR-01060","8","221","Low","Can hieu chuan lai cam bien trang thai dau sac","5/12/2026 10:27:39 PM","5/13/2026 6:27:39 AM","32","False"
"1061","ERR-01061","8","222","Low","Can hieu chuan lai cam bien trang thai dau sac","5/23/2026 10:27:39 PM","5/24/2026 7:27:39 AM","33","False"
"1062","ERR-01062","8","223","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/3/2024 10:27:39 PM","","","True"
"1063","ERR-01063","8","224","Low","Can hieu chuan lai cam bien trang thai dau sac","6/14/2024 10:27:39 PM","6/15/2024 9:27:39 AM","35","False"
"1064","ERR-01064","8","225","High","Mat ket noi voi bo dieu khien cong sac","6/25/2024 10:27:39 PM","6/26/2024 10:27:39 AM","36","False"
"1065","ERR-01065","17","226","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/6/2024 10:27:39 PM","7/7/2024 11:27:39 AM","9","False"
"1066","ERR-01066","17","227","Low","Can hieu chuan lai cam bien trang thai dau sac","7/17/2024 10:27:39 PM","7/18/2024 12:27:39 PM","10","False"
"1067","ERR-01067","17","228","Low","Can hieu chuan lai cam bien trang thai dau sac","7/28/2024 10:27:39 PM","7/29/2024 1:27:39 PM","11","False"
"1068","ERR-01068","17","229","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/8/2024 10:27:39 PM","8/9/2024 2:27:39 PM","12","False"
"1069","ERR-01069","17","230","Low","Can hieu chuan lai cam bien trang thai dau sac","8/19/2024 10:27:39 PM","8/20/2024 3:27:39 PM","13","False"
"1070","ERR-01070","28","231","Low","Can hieu chuan lai cam bien trang thai dau sac","8/30/2024 10:27:39 PM","8/31/2024 4:27:39 PM","14","False"
"1071","ERR-01071","28","232","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","9/10/2024 10:27:39 PM","","","True"
"1072","ERR-01072","28","233","Low","Can hieu chuan lai cam bien trang thai dau sac","9/21/2024 10:27:39 PM","9/22/2024 6:27:39 PM","16","False"
"1073","ERR-01073","28","234","Low","Can hieu chuan lai cam bien trang thai dau sac","10/2/2024 10:27:39 PM","10/3/2024 7:27:39 PM","17","False"
"1074","ERR-01074","28","235","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/13/2024 10:27:39 PM","10/14/2024 8:27:39 PM","18","False"
"1075","ERR-01075","38","236","Low","Can hieu chuan lai cam bien trang thai dau sac","10/24/2024 10:27:39 PM","10/25/2024 9:27:39 PM","19","False"
"1076","ERR-01076","38","237","Low","Can hieu chuan lai cam bien trang thai dau sac","11/4/2024 10:27:39 PM","11/5/2024 10:27:39 PM","20","False"
"1077","ERR-01077","38","238","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/15/2024 10:27:39 PM","11/16/2024 11:27:39 PM","21","False"
"1078","ERR-01078","38","239","High","Mat ket noi voi bo dieu khien cong sac","11/26/2024 10:27:39 PM","11/28/2024 12:27:39 AM","22","False"
"1079","ERR-01079","38","240","Low","Can hieu chuan lai cam bien trang thai dau sac","12/7/2024 10:27:39 PM","12/9/2024 1:27:39 AM","23","False"
"1080","ERR-01080","48","241","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/18/2024 10:27:39 PM","","","True"
"1081","ERR-01081","48","242","Low","Can hieu chuan lai cam bien trang thai dau sac","12/29/2024 10:27:39 PM","12/31/2024 3:27:39 AM","25","False"
"1082","ERR-01082","48","243","Low","Can hieu chuan lai cam bien trang thai dau sac","1/9/2025 10:27:39 PM","1/11/2025 4:27:39 AM","26","False"
"1083","ERR-01083","48","244","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/20/2025 10:27:39 PM","1/22/2025 5:27:39 AM","27","False"
"1084","ERR-01084","48","245","Low","Can hieu chuan lai cam bien trang thai dau sac","1/31/2025 10:27:39 PM","2/2/2025 6:27:39 AM","28","False"
"1085","ERR-01085","53","246","High","Mat ket noi voi bo dieu khien cong sac","2/11/2025 10:27:39 PM","2/13/2025 7:27:39 AM","29","False"
"1086","ERR-01086","53","247","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/22/2025 10:27:39 PM","2/24/2025 8:27:39 AM","30","False"
"1087","ERR-01087","53","248","Low","Can hieu chuan lai cam bien trang thai dau sac","3/5/2025 10:27:39 PM","3/7/2025 9:27:39 AM","31","False"
"1088","ERR-01088","53","249","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","3/16/2025 10:27:39 PM","3/18/2025 10:27:39 AM","32","False"
"1089","ERR-01089","53","250","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/27/2025 10:27:39 PM","","","True"
"1090","ERR-01090","59","251","Low","Can hieu chuan lai cam bien trang thai dau sac","4/7/2025 10:27:39 PM","4/9/2025 12:27:39 PM","34","False"
"1091","ERR-01091","59","252","Low","Can hieu chuan lai cam bien trang thai dau sac","4/18/2025 10:27:39 PM","4/20/2025 1:27:39 PM","35","False"
"1092","ERR-01092","59","253","High","Mat ket noi voi bo dieu khien cong sac","4/29/2025 10:27:39 PM","5/1/2025 2:27:39 PM","36","False"
"1093","ERR-01093","59","254","Low","Can hieu chuan lai cam bien trang thai dau sac","5/10/2025 10:27:39 PM","5/12/2025 3:27:39 PM","9","False"
"1094","ERR-01094","59","255","Low","Can hieu chuan lai cam bien trang thai dau sac","5/21/2025 10:27:39 PM","5/23/2025 4:27:39 PM","10","False"
"1095","ERR-01095","68","256","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/1/2025 10:27:39 PM","6/3/2025 5:27:39 PM","11","False"
"1096","ERR-01096","68","257","Low","Can hieu chuan lai cam bien trang thai dau sac","6/12/2025 10:27:39 PM","6/14/2025 6:27:39 PM","12","False"
"1097","ERR-01097","68","258","Low","Can hieu chuan lai cam bien trang thai dau sac","6/23/2025 10:27:39 PM","6/25/2025 7:27:39 PM","13","False"
"1098","ERR-01098","68","259","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/4/2025 10:27:39 PM","","","True"
"1099","ERR-01099","68","260","High","Mat ket noi voi bo dieu khien cong sac","7/15/2025 10:27:39 PM","7/17/2025 9:27:39 PM","15","False"
"1100","ERR-01100","74","261","Low","Can hieu chuan lai cam bien trang thai dau sac","7/26/2025 10:27:39 PM","7/28/2025 10:27:39 PM","16","False"
"1101","ERR-01101","74","262","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/6/2025 10:27:39 PM","8/8/2025 11:27:39 PM","17","False"
"1102","ERR-01102","74","263","Low","Can hieu chuan lai cam bien trang thai dau sac","8/17/2025 10:27:39 PM","8/20/2025 12:27:39 AM","18","False"
"1103","ERR-01103","74","264","Low","Can hieu chuan lai cam bien trang thai dau sac","8/28/2025 10:27:39 PM","8/31/2025 1:27:39 AM","19","False"
"1104","ERR-01104","74","265","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/8/2025 10:27:39 PM","9/9/2025 2:27:39 AM","20","False"
"1105","ERR-01105","80","266","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","9/19/2025 10:27:39 PM","9/20/2025 3:27:39 AM","21","False"
"1106","ERR-01106","80","267","High","Mat ket noi voi bo dieu khien cong sac","9/30/2025 10:27:39 PM","10/1/2025 4:27:39 AM","22","False"
"1107","ERR-01107","80","268","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/11/2025 10:27:39 PM","","","True"
"1108","ERR-01108","80","269","Low","Can hieu chuan lai cam bien trang thai dau sac","10/22/2025 10:27:39 PM","10/23/2025 6:27:39 AM","24","False"
"1109","ERR-01109","80","270","Low","Can hieu chuan lai cam bien trang thai dau sac","11/2/2025 10:27:39 PM","11/3/2025 7:27:39 AM","25","False"
"1110","ERR-01110","89","271","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/13/2025 10:27:39 PM","11/14/2025 8:27:39 AM","26","False"
"1111","ERR-01111","89","272","Low","Can hieu chuan lai cam bien trang thai dau sac","11/24/2025 10:27:39 PM","11/25/2025 9:27:39 AM","27","False"
"1112","ERR-01112","89","273","Low","Can hieu chuan lai cam bien trang thai dau sac","12/5/2025 10:27:39 PM","12/6/2025 10:27:39 AM","28","False"
"1113","ERR-01113","89","274","High","Mat ket noi voi bo dieu khien cong sac","12/16/2025 10:27:39 PM","12/17/2025 11:27:39 AM","29","False"
"1114","ERR-01114","89","275","Low","Can hieu chuan lai cam bien trang thai dau sac","12/27/2025 10:27:39 PM","12/28/2025 12:27:39 PM","30","False"
"1115","ERR-01115","98","276","Low","Can hieu chuan lai cam bien trang thai dau sac","1/7/2026 10:27:39 PM","1/8/2026 1:27:39 PM","31","False"
"1116","ERR-01116","98","277","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/18/2026 10:27:39 PM","","","True"
"1117","ERR-01117","98","278","Low","Can hieu chuan lai cam bien trang thai dau sac","1/29/2026 10:27:39 PM","1/30/2026 3:27:39 PM","33","False"
"1118","ERR-01118","98","279","Low","Can hieu chuan lai cam bien trang thai dau sac","2/9/2026 10:27:39 PM","2/10/2026 4:27:39 PM","34","False"
"1119","ERR-01119","98","280","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/20/2026 10:27:39 PM","2/21/2026 5:27:39 PM","35","False"
"1120","ERR-01120","1","1","High","Mat ket noi voi bo dieu khien cong sac","3/3/2026 10:27:39 PM","3/4/2026 6:27:39 PM","36","False"
"1121","ERR-01121","1","2","Low","Can hieu chuan lai cam bien trang thai dau sac","3/14/2026 10:27:39 PM","3/15/2026 7:27:39 PM","9","False"
"1122","ERR-01122","3","3","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","3/25/2026 10:27:39 PM","3/26/2026 8:27:39 PM","10","False"
"1123","ERR-01123","3","4","Low","Can hieu chuan lai cam bien trang thai dau sac","4/5/2026 10:27:39 PM","4/6/2026 9:27:39 PM","11","False"
"1124","ERR-01124","5","5","Low","Can hieu chuan lai cam bien trang thai dau sac","4/16/2026 10:27:39 PM","4/17/2026 10:27:39 PM","12","False"
"1125","ERR-01125","5","6","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/27/2026 10:27:39 PM","","","True"
"1126","ERR-01126","6","7","Low","Can hieu chuan lai cam bien trang thai dau sac","5/8/2026 10:27:39 PM","5/10/2026 12:27:39 AM","14","False"
"1127","ERR-01127","6","8","High","Mat ket noi voi bo dieu khien cong sac","5/19/2026 10:27:39 PM","5/21/2026 1:27:39 AM","15","False"
"1128","ERR-01128","10","9","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/30/2026 10:27:39 PM","6/1/2026 2:27:39 AM","16","False"
